country,stream,level,course_name,college_name,ranking,duration_years,total_cost_local,total_cost_inr,avg_salary_local,avg_salary_inr,roi,payback_years
India,Engineering & Technology,PG,Computer Science and Engineering,Indian Institute of Technology Dharwad,77,2.0,800000.0,800000.0,24.0,2400000.0,14.0,0.3333333333333333
India,Engineering & Technology,PG,Microelectronics,Indian Institute of Technology Dharwad,77,2.0,800000.0,800000.0,22.0,2200000.0,12.75,0.36363636363636365
India,Engineering & Technology,UG,Electronics and Communication Engineering,Rajiv Gandhi Institute of Petroleum Technology,78,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Mechanical Engineering,Rajiv Gandhi Institute of Petroleum Technology,78,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Electrical Engineering,Rajiv Gandhi Institute of Petroleum Technology,78,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Civil Engineering,Rajiv Gandhi Institute of Petroleum Technology,78,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Information Technology,Rajiv Gandhi Institute of Petroleum Technology,78,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Computer Science and Engineering,Rajiv Gandhi Institute of Petroleum Technology,78,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,PG,Communication Engineering,Rajiv Gandhi Institute of Petroleum Technology,78,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Material Science and Engineering,Rajiv Gandhi Institute of Petroleum Technology,78,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Control Systems,Rajiv Gandhi Institute of Petroleum Technology,78,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Environmental Engineering,Rajiv Gandhi Institute of Petroleum Technology,78,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Computer Science and Engineering,Rajiv Gandhi Institute of Petroleum Technology,78,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Artificial Intelligence,Rajiv Gandhi Institute of Petroleum Technology,78,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Biotechnology,Rajiv Gandhi Institute of Petroleum Technology,78,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Manufacturing Engineering,Rajiv Gandhi Institute of Petroleum Technology,78,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,UG,Artificial Intelligence and Data Science,Sant Longowal Institute of Engineering & Technology,79,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,Chemical Engineering,Sant Longowal Institute of Engineering & Technology,79,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Chemistry,Sant Longowal Institute of Engineering & Technology,79,5.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Civil Engineering,Sant Longowal Institute of Engineering & Technology,79,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Computer Science and Engineering,Sant Longowal Institute of Engineering & Technology,79,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,PG,Computer Science and Engineering ,Sant Longowal Institute of Engineering & Technology,79,5.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,UG,Electrical Engineering,Sant Longowal Institute of Engineering & Technology,79,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,PG,Electrical Engineering ,Sant Longowal Institute of Engineering & Technology,79,5.0,800000.0,800000.0,6.0,600000.0,2.75,1.3333333333333333
India,Engineering & Technology,UG,Electronics and Communication Engineering,Sant Longowal Institute of Engineering & Technology,79,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Food Technology,Sant Longowal Institute of Engineering & Technology,79,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Instrumentation and Control Engineering,Sant Longowal Institute of Engineering & Technology,79,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Mathematics,Sant Longowal Institute of Engineering & Technology,79,5.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Mechanical Engineering,Sant Longowal Institute of Engineering & Technology,79,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,PG,Mechanical Engineering ,Sant Longowal Institute of Engineering & Technology,79,5.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,UG,Physics,Sant Longowal Institute of Engineering & Technology,79,5.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,PG,Thermal Engineering,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Material Science and Engineering,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Computer Science and Engineering,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Transportation Engineering,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,VLSI Design,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Information Security,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Structural Engineering,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Communication Engineering,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Control Systems,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Power Systems,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Microelectronics,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Chemical Engineering,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Manufacturing Engineering,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Biotechnology,Sant Longowal Institute of Engineering & Technology,79,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,UG,Information Technology,"Vignan's Foundation for Science, Technology and Research",80,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Mechanical Engineering,"Vignan's Foundation for Science, Technology and Research",80,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Computer Science and Engineering,"Vignan's Foundation for Science, Technology and Research",80,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Electronics and Communication Engineering,"Vignan's Foundation for Science, Technology and Research",80,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Civil Engineering,"Vignan's Foundation for Science, Technology and Research",80,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Electrical Engineering,"Vignan's Foundation for Science, Technology and Research",80,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,PG,Transportation Engineering,"Vignan's Foundation for Science, Technology and Research",80,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Microelectronics,"Vignan's Foundation for Science, Technology and Research",80,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Environmental Engineering,"Vignan's Foundation for Science, Technology and Research",80,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Power Systems,"Vignan's Foundation for Science, Technology and Research",80,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Biotechnology,"Vignan's Foundation for Science, Technology and Research",80,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Machine Design,"Vignan's Foundation for Science, Technology and Research",80,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Thermal Engineering,"Vignan's Foundation for Science, Technology and Research",80,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Computer Science and Engineering,"Vignan's Foundation for Science, Technology and Research",80,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Data Science,"Vignan's Foundation for Science, Technology and Research",80,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,VLSI Design,"Vignan's Foundation for Science, Technology and Research",80,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Chemical Engineering,"Vignan's Foundation for Science, Technology and Research",80,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,UG,Architecture,Maulana Azad National Institute of Technology,81,5.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,PG,B. Tech. and M. Tech. in Engineering and Computational Mechanics ,Maulana Azad National Institute of Technology,81,5.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,UG,Chemical Engineering,Maulana Azad National Institute of Technology,81,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Civil Engineering,Maulana Azad National Institute of Technology,81,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,Computer Science and Engineering,Maulana Azad National Institute of Technology,81,4.0,1800000.0,1800000.0,14.0,1400000.0,2.888888888888889,1.2857142857142858
India,Engineering & Technology,UG,Electrical Engineering,Maulana Azad National Institute of Technology,81,4.0,1800000.0,1800000.0,11.0,1100000.0,2.0555555555555554,1.6363636363636365
India,Engineering & Technology,UG,Electronics and Communication Engineering,Maulana Azad National Institute of Technology,81,4.0,1800000.0,1800000.0,11.0,1100000.0,2.0555555555555554,1.6363636363636365
India,Engineering & Technology,UG,Energy and Electrical Vehicle Engineering,Maulana Azad National Institute of Technology,81,4.0,1800000.0,1800000.0,11.0,1100000.0,2.0555555555555554,1.6363636363636365
India,Engineering & Technology,UG,Materials Science and Metallurgical Engineering,Maulana Azad National Institute of Technology,81,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,PG,Mathematics and Data Science ,Maulana Azad National Institute of Technology,81,5.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,UG,Mechanical Engineering,Maulana Azad National Institute of Technology,81,4.0,1800000.0,1800000.0,9.0,900000.0,1.5,2.0
India,Engineering & Technology,UG,Planning,Maulana Azad National Institute of Technology,81,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,PG,Computer Science and Engineering,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,15.0,1500000.0,8.375,0.5333333333333333
India,Engineering & Technology,PG,Chemical Engineering,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Information Security,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,17.0,1700000.0,9.625,0.47058823529411764
India,Engineering & Technology,PG,Material Science and Engineering,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Biotechnology,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Data Science,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Power Systems,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Transportation Engineering,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Microelectronics,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,VLSI Design,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Machine Design,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Communication Engineering,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Thermal Engineering,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Structural Engineering,Maulana Azad National Institute of Technology,81,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,UG,Civil Engineering,"National Institute of Technology, Jamshedpur",82,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Computer Science and Engineering,"National Institute of Technology, Jamshedpur",82,4.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,UG,Electrical Engineering,"National Institute of Technology, Jamshedpur",82,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Electronics and Communication Engineering,"National Institute of Technology, Jamshedpur",82,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Engineering and Computational Mechanics,"National Institute of Technology, Jamshedpur",82,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Mechanical Engineering,"National Institute of Technology, Jamshedpur",82,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,Metallurgical and Materials Engineering,"National Institute of Technology, Jamshedpur",82,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Production and Industrial Engineering,"National Institute of Technology, Jamshedpur",82,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,PG,Computer Science and Engineering,"National Institute of Technology, Jamshedpur",82,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Artificial Intelligence,"National Institute of Technology, Jamshedpur",82,2.0,800000.0,800000.0,17.0,1700000.0,9.625,0.47058823529411764
India,Engineering & Technology,PG,VLSI Design,"National Institute of Technology, Jamshedpur",82,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Chemical Engineering,"National Institute of Technology, Jamshedpur",82,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Structural Engineering,"National Institute of Technology, Jamshedpur",82,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Biotechnology,"National Institute of Technology, Jamshedpur",82,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Material Science and Engineering,"National Institute of Technology, Jamshedpur",82,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Data Science,"National Institute of Technology, Jamshedpur",82,2.0,800000.0,800000.0,15.0,1500000.0,8.375,0.5333333333333333
India,Engineering & Technology,PG,Environmental Engineering,"National Institute of Technology, Jamshedpur",82,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Information Security,"National Institute of Technology, Jamshedpur",82,2.0,800000.0,800000.0,17.0,1700000.0,9.625,0.47058823529411764
India,Engineering & Technology,PG,Machine Design,"National Institute of Technology, Jamshedpur",82,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Microelectronics,"National Institute of Technology, Jamshedpur",82,2.0,800000.0,800000.0,16.0,1600000.0,9.0,0.5
India,Engineering & Technology,UG,Civil Engineering,National Institute of Technology Meghalaya,83,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Computer Science and Engineering,National Institute of Technology Meghalaya,83,4.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,UG,Electrical and Electronics Engineering,National Institute of Technology Meghalaya,83,4.0,1800000.0,1800000.0,9.0,900000.0,1.5,2.0
India,Engineering & Technology,UG,Electronics and Communication Engineering,National Institute of Technology Meghalaya,83,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Mechanical Engineering,National Institute of Technology Meghalaya,83,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,PG,VLSI Design,National Institute of Technology Meghalaya,83,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Communication Engineering,National Institute of Technology Meghalaya,83,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Transportation Engineering,National Institute of Technology Meghalaya,83,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Computer Science and Engineering,National Institute of Technology Meghalaya,83,2.0,800000.0,800000.0,16.0,1600000.0,9.0,0.5
India,Engineering & Technology,PG,Microelectronics,National Institute of Technology Meghalaya,83,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Control Systems,National Institute of Technology Meghalaya,83,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Information Security,National Institute of Technology Meghalaya,83,2.0,800000.0,800000.0,15.0,1500000.0,8.375,0.5333333333333333
India,Engineering & Technology,PG,Thermal Engineering,National Institute of Technology Meghalaya,83,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Material Science and Engineering,National Institute of Technology Meghalaya,83,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Environmental Engineering,National Institute of Technology Meghalaya,83,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Machine Design,National Institute of Technology Meghalaya,83,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Data Science,National Institute of Technology Meghalaya,83,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,UG,Computer Science and Engineering,"Jain university,Bangalore",84,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Information Technology,"Jain university,Bangalore",84,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Civil Engineering,"Jain university,Bangalore",84,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Mechanical Engineering,"Jain university,Bangalore",84,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Electrical Engineering,"Jain university,Bangalore",84,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Electronics and Communication Engineering,"Jain university,Bangalore",84,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,PG,Transportation Engineering,"Jain university,Bangalore",84,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Machine Design,"Jain university,Bangalore",84,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Biotechnology,"Jain university,Bangalore",84,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Manufacturing Engineering,"Jain university,Bangalore",84,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Chemical Engineering,"Jain university,Bangalore",84,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Artificial Intelligence,"Jain university,Bangalore",84,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,VLSI Design,"Jain university,Bangalore",84,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Structural Engineering,"Jain university,Bangalore",84,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Material Science and Engineering,"Jain university,Bangalore",84,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Computer Science and Engineering,"Jain university,Bangalore",84,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,UG,Architecture,National Institute of Technology Kurukshetra,85,5.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Artificial Intelligence and Data Science,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,13.0,1300000.0,2.611111111111111,1.3846153846153846
India,Engineering & Technology,UG,Artificial Intelligence and Machine Learning,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,13.0,1300000.0,2.611111111111111,1.3846153846153846
India,Engineering & Technology,UG,Civil Engineering,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,PG,Civil Engineering ,National Institute of Technology Kurukshetra,85,5.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,UG,Computer Science and Engineering,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,12.0,1200000.0,2.3333333333333335,1.5
India,Engineering & Technology,PG,Computer Science and Engineering ,National Institute of Technology Kurukshetra,85,5.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,UG,Electrical Engineering,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,11.0,1100000.0,2.0555555555555554,1.6363636363636365
India,Engineering & Technology,PG,Electrical Engineering ,National Institute of Technology Kurukshetra,85,5.0,800000.0,800000.0,11.0,1100000.0,5.875,0.7272727272727273
India,Engineering & Technology,UG,Electronics and Communication Engineering,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,11.0,1100000.0,2.0555555555555554,1.6363636363636365
India,Engineering & Technology,PG,Electronics and Communication Engineering ,National Institute of Technology Kurukshetra,85,5.0,800000.0,800000.0,12.0,1200000.0,6.5,0.6666666666666666
India,Engineering & Technology,UG,Industrial Internet of Things,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,Information Technology,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,12.0,1200000.0,2.3333333333333335,1.5
India,Engineering & Technology,UG,Mathematics and Computing,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,13.0,1300000.0,2.611111111111111,1.3846153846153846
India,Engineering & Technology,UG,Mechanical Engineering,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,9.0,900000.0,1.5,2.0
India,Engineering & Technology,PG,Mechanical Engineering ,National Institute of Technology Kurukshetra,85,5.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,UG,Microelectronics & VLSI Engineering,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,11.0,1100000.0,2.0555555555555554,1.6363636363636365
India,Engineering & Technology,UG,Production and Industrial Engineering,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,ROBOTICS & AUTOMATION,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,SUSTAINABLE ENERGY TECHNOLOGIES,National Institute of Technology Kurukshetra,85,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,PG,Data Science,National Institute of Technology Kurukshetra,85,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Communication Engineering,National Institute of Technology Kurukshetra,85,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Biotechnology,National Institute of Technology Kurukshetra,85,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Computer Science and Engineering,National Institute of Technology Kurukshetra,85,2.0,800000.0,800000.0,15.0,1500000.0,8.375,0.5333333333333333
India,Engineering & Technology,PG,Structural Engineering,National Institute of Technology Kurukshetra,85,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Chemical Engineering,National Institute of Technology Kurukshetra,85,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Machine Design,National Institute of Technology Kurukshetra,85,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Artificial Intelligence,National Institute of Technology Kurukshetra,85,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Thermal Engineering,National Institute of Technology Kurukshetra,85,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Transportation Engineering,National Institute of Technology Kurukshetra,85,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Environmental Engineering,National Institute of Technology Kurukshetra,85,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,UG,Architecture,"National Institute of Technology, Raipur",86,5.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Bio Medical Engineering,"National Institute of Technology, Raipur",86,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Bio Technology,"National Institute of Technology, Raipur",86,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Chemical Engineering,"National Institute of Technology, Raipur",86,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
